id,song,artist,tonality,capo,chords
14087,More Than Words,Extreme,G,0,"G,Cadd9,Am7,C,D,G,G,Cadd9,Am7,C,D,G,G,Cadd9,Am7,C,D,Em,Am7,D,G,D/F#,Em,Am7,D7,G7,G7,C,C,Cm,G,Em7,Am7,D7,G,G,D/F#,Em,Bm,C,C,Am7,D7,G,G,D/F#,Em7,Bm,C,C,Am7,D7,G,G,Cadd9,Am7,C,D,G,G,Cadd9,Am7,D,G,Cadd9,Am7,C,D,G,G,Cadd9,Am7,C,D,Em,Am7,D,G,D/F#,Em,Am7,D7,G7,C,C,Cm,G,Em7,Am7,D7,G,G,D/F#,Em,Bm,C,C,Am7,D7,G,G,D/F#,Em7,Bm,C,C,Am7,D7,G"
14172,Save Tonight,Eagle-Eye Cherry,Am,0,"Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G"
14299,Peaceful Easy Feeling,Eagles,,2,"D,Dsus4,D,Dsus4,D,Dsus4,D,Dsus4,D,G,D,G,D,G,A7,D,G,D,G,D,G,A7,A7,G,D,G,Em,A7,D,Em,G,A7,D,Dsus4,D,Dsus4,D,G,D,G,D,G,A7,D,G,D,G,D,G,A7,A7,G,D,G,Em,A7,D,Em,G,A7,D,Dsus4,D,Dsus4,D,G,D,G,D,G,A7,D,G,D,G,D,G,A7,G,D,G,Em,A7,D,Em,G,A7,D,D,G,D,G,D,G,A7,D,G,D,G,D,G,A7,A7,G,D,G,Em,A7,D,Em,G,A7,D,Em,G,A7,D,Em,G,A7,D,Em,G,A7,D,Em,G,A7,D,Em,G,A7,D"
14319,Lyin Eyes,Eagles,G,0,"G,Gmaj7,C,Am,D7,G,G,Gmaj7,C,Am,D7,G,Gmaj7,C,Am,C,G,G,Gmaj7,C,Am,D7,G,Gmaj7,C,Am,C,G,C,D,G,Gmaj7,C,Am,D7,G,Gmaj7,C,Am,C,G,C,G,G,C,G,C,G,Em,Bm,Am,D,G,C,A7,Am,D,G,G,Gmaj7,C,Am,D7,G,G,Gmaj7,C,Am,D7,G,Gmaj7,C,Am,C,G,C,D,G,Gmaj7,C,Am,D7,G,Gmaj7,C,Am,C,G,G,C,G,C,G,Em,Bm,Am,D,G,C,A7,Am,D,G,G,Gmaj7,C,Am,D7,G,G,Gmaj7,C,Am,D7,G,Gmaj7,C,Am,C,G,C,D,G,Gmaj7,C,Am,D7,G,Gmaj7,C,Am,C,G,G,Gmaj7,C,Am,D7,G,Gmaj7,C,Am,C,G,C,G,G,C,G,C,G,Em,Bm,Am,D,G,C,A7,Am,D,G,Gmaj7,Am,D,G,Gmaj7,Am,D,G,G,Gmaj7,Am,D,G"
14322,Take It Easy,Eagles,G,0,"G,G,D,C,G,D,C,G,Em,C,G,Am,C,Em,C,G,C,G,Am,C,G,G,D,C,G,D,C,G,Em,D,C,G,Am,C,Em,C,G,C,G,Am,C,G,G,D,C,G,D,C,G,Em,D,C,G,Am,C,Em,D,G,D,Am,G,D,C,G,Em,C,G,Am,C,Em,C,G,C,G,Am,C,G,C,G,C,G,C,G,G7,C,G,G7,C,Em"
14835,Blowin In The Wind,Bob Dylan,D,7,"G,C,D,G,C,G,G,C,D,G,C,D,G,C,D,G,C,G,C,D,G,C,D,G,C,D,G,C,C,D,G,G,C,D,G,C,G,G,C,D,G,C,D,G,C,D,G,C,G,C,D,G,C,D,G,C,D,G,C,C,D,G,G,C,D,G,C,G,G,C,D,G,C,D,G,C,D,G,C,G,C,D,G,C,D,G,C,D,G,C,C,D,G"
14845,Blowin In The Wind,Bob Dylan,,0,"C,D,G,C,D,G,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D"
14882,It Aint Me Babe,Bob Dylan,G,0,"G,C,G,D,G,G,C,G,D,G,Bm,Am,Bm,Am,Bm,Am,Bm,Am,C,D,G,C,D,G,C,D,G,G,C,G,D,G,G,C,G,D,G,Bm,Am,Bm,Am,Bm,Am,Bm,Am,C,D,G,C,D,G,C,D,G,G,C,G,D,G,G,C,G,D,G,Bm,Am,Bm,Am,Bm,Am,Bm,Am,C,D,G,C,D,G,C,D,G"
14943,The Times They Are A-Changin,Bob Dylan,G,0,"D7,D6,G,Em,C,G,G,Am,C,D,G,Em,C,G,G,Am,D,D,D7,D6,D,G,C,D,G,G,Em,C,G,G,Am,C,D,G,Em,C,G,G,Am,D,D,D7,D6,D,G,C,D,G,G,Em,C,G,G,Am,C,D,G,Em,C,G,G,Am,D,D,D7,D6,D,G,C,D,G,G,Em,C,G,G,Am,C,D,G,Em,C,G,G,Am,D,D,D7,D6,D,G,C,D,G,G,Em,C,G,G,Am,C,D,G,Em,C,G,G,Am,D,D,D7,D6,D,G,C,D,G"
14976,My Heart Will Go On,Celine Dion,,0,"A,B,C#m,E,Db,Eb,F,Ab,Db,Eb,C#m,B,A,B,C#m,B,A,B,E,B,A,E,B,E,B,A,E,B,A,E,B,E,B,A,C#m,B,A,B,C#m,B,A,C#m,B,A,B,C#m,B,A,B,E,B,A,E,B,E,B,A,E,B,A,E,B,E,B,A,C#m,B,A,B,C#m,B,A,C#m,B,A,B,C#m,B,A,B,C#m,B,A,B,C#m,B,A,Fm,Eb,Db,Eb,Fm,Eb,Db,Fm,Eb,Db,Eb,Fm,Eb,Db,Eb,Fm,Eb,Db,Fm,Eb,Db,Fm,Eb,Db,Ab,Eb,Db,Ab"
15197,Soldier Of Fortune,Deep Purple,,0,"Gm,Dm,C,Gm,Gm,F,Gm,Dm,Gm,F,Gm,Dm,Bb,C,Gm,Eb,F,Bb,D,Gm,F,Bb,Eb,Cm,Dm,Gm,Gm,C,Gm,C,Gm,Bb,C,Gm,Gm,F,Gm,Dm,Gm,F,Gm,Dm,Bb,C,Gm,Eb,F,Bb,D,Gm,F,Bb,Eb,Cm,Dm,Gm,Gm,F,Bb,Eb,Cm,Dm,Gm,Eb,Dm7,G"
15835,I Walk The Line,Johnny Cash,Bb,1,"A,D,A,E,B7,E,A,B,E,B,E,A,E,B,E,A,E,A,E,A,D,A,E,A,D,A,D,A,D,G,D,A,D,A,E,A,E,A,D,A,E,A,E,B,E,B,E,A,E,B,E,A"
15892,Bad Moon Rising,Creedence Clearwater Revival,D,0,"D,A,G,D,D,D,A,G,D,D,A,G,D,D,A,G,D,D,A,G,D,G,D,A,G,D,D,A,G,D,D,A,G,D,D,A,G,D,D,A,G,D,G,D,A,G,D,D,A,G,D,D,D,A,G,D,D,G,G,D,D,A,G,D,D,D,A,G,D,D,A,G,D,D,A,G,D,D,A,G,D,G,D,A,G,D,G,D,A,G,D"
16066,Mr Jones,Counting Crows,Am,0,"Am,F,Dm,G,Am,F,G,Am,F,Dm,G,Am,F,G,Am,F,Dm,G,Am,F,G,Am,F,Dm,G,Am,F,G,Am,F,Dm,G,Am,F,G,Am,F,Dm,G,Am,F,G,C,F,G,C,F,G,G,C,F,G,C,F,G,Am,F,Dm,G,Am,F,G,Am,F,Dm,G,Am,F,G,C,F,G,C,F,G,C,F,G,C,F,G,Am,Fmaj7,Am,G,Am,F,Am,G,Am,F,Am,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G"
17244,Dont Let Me Down,The Beatles,,0,"E,F#m,F#m7,E,F#m,F#m7,Esus4,E,E,F#m7,E,Esus4,E,F#m,E,Esus4,E,F#m,F#m7,E,F#m,F#m7,Esus4,E,E,B,B7,E,E,F#m,F#m7,E,F#m,F#m7,Esus4,E"
17269,Help,The Beatles,A,0,"A6,Bm,G,G/F#,E,A,A,C#m,F#m,D,G,A,C#m,F#m,D,G,A,Bm,G,G/F#,E,A,C#m,F#m,D,G,A,C#m,F#m,D,G,A,Bm,G,G/F#,E,A,A,C#m,F#m,D,G,A,C#m,F#m,D,G,A,Bm,G,G/F#,E,A,F#m,A,A6"
17275,Hey Jude,The Beatles,F,0,"F,C,C,C6,C7,C7sus4,C7,F,Bb,F,C,F,F,C,C,C6,C7,C7sus4,C7,F,Bb,F,C,F,Fmaj7,F7,Bb,Gm,Gm7,C,F,Fmaj7,F7,Bb,Gm,Gm7,C,F,F6,F7,C,Csus4,C,C,F,C7,F,C,C,C6,C7,C7sus4,C7,F,Bb,F,C,F,Fmaj7,F7,Bb,Gm,Gm7,C,F,Fmaj7,F7,Bb,Gm,Gm7,C,F,F6,F7,C,Csus4,C,C,F,C7,F,C,F,C7,C7sus4,C7,F,Bb,F,C,F,F6,F7,Eb,Bb,F,F6,F7,Eb,Bb,F"
17288,If I Fell,The Beatles,Ebm,0,"Ebm,D,Db,Bbm,Ebm,D,Em,A,D,Em,F#m,Fdim7,Em,A,D,Em,F#m,Em,A,D,Gm,A,D,Em,F#m,Em7,A,D,Em,F#m,Em7,A7,D9,G,Gm,D,A7,D,Em,F#m,Em7,A,D,Em,F#m,Em7,A,A7,D9,G,Gm,D,A7,D,Em,F#m,Em7,A,D,Em,F#m,Em7,A,D,Gm,D,Gm,D"
17335,Oh Darling,The Beatles,A,0,"A,E,F#m,D,Bm7,E7,A7,F7,B7,Bb7,A,E,F#m,D,Bm7,E7,Bm7,E7,A,D,A,E,A,E,F#m,D,Bm7,E7,Bm7,E7,A,D,A,A7,D,F7,A,B7,E7,F7,E7,A,E,F#m,D,Bm7,E7,Bm7,E7,A,D,A,A7,D,F7,A,B7,E7,F7,E7,A,E,F#m,D,Bm7,E7,Bm7,E7,A,D,A,Bb7,A7"
17403,Youve Got To Hide Your Love Away,The Beatles,G,0,"G,G,Dsus4,Fadd9,G,C,Fadd9,C,G,Dsus4,Fadd9,G,C,Fadd9,C,D,G,Dsus4,Fadd9,G,C,Fadd9,C,G,Dsus4,Fadd9,G,C,Fadd9,C,D,G,C,Dsus4,D,Dsus2,D,G,C,Dsus4,D,Dsus2,D,G,Dsus4,Fadd9,G,C,Fadd9,C,G,Dsus4,Fadd9,G,C,Fadd9,C,D,G,Dsus4,Fadd9,G,C,Fadd9,C,G,Dsus4,Fadd9,G,C,Fadd9,C,D,G,C,Dsus4,D,Dsus2,D,G,C,Dsus4,D,Dsus2,D,G,C,Dsus4,D,Dsus2,D,G,C,Dsus4,D,Dsus2,D,G,Dsus4,Fadd9,G,C,Fadd9,C,G,Dsus4,Fadd9,G,C,Fadd9,C"
17413,Come Together,The Beatles,Dm,0,"Dm,Dm,A7,G7,Dm,Dm,A7,G7,Bm,A,G,A,Dm,Dm,A7,G7,Bm,A,G,A,Dm,Dm,A7,G7,Bm,A,G,A"
17427,Let It Be,The Beatles,C,0,"C,G,Am,Fmaj7,F6,C,G,F,Dm7,C,C,G,Am,Fmaj7,F6,C,G,F,Dm7,C,C,G,Am,Fmaj7,F6,C,G,F,Dm7,C,Am,F,C,C,G,F,Dm7,C,C,G,Am,Fmaj7,F6,C,G,F,Dm7,C,C,G,Am,Fmaj7,F6,C,G,F,Dm7,C,Am,F,C,C,G,F,Dm7,C,Am,F,C,C,G,F,Dm7,C,F,Dm7,C,Bb,G,F,C,C,G,Am,F,C,G,F,C,Am,F,C,C,G,F,Dm7,C,C,G,Am,Fmaj7,F6,C,G,F,Dm7,C,C,G,Am,Fmaj7,F6,C,G,F,Dm7,C,Am,F,C,C,G,F,Dm7,C,Am,F,C,C,G,F,Dm7,C,Am,F,C,C,G,F,Dm7,C,F,Dm7,C,Bb,G,F,C"
17428,Love Me Do,The Beatles,G,0,"G,C,G,C,G,C,G,G,C,G,C,G,C,C,G,C,G,C,G,C,G,C,G,C,C,G,C,G,C,D,C,G,D,C,G,G,C,G,C,G,C,C,G,C,G,D,C,G,D,C,G,G,C,G,G,C,G,C,G,C,C,G,C,G,C,G,C,G"
17446,While My Guitar Gently Weeps,The Beatles,Am,0,"Am,G,A,D,C#m,F#m7b5,E,F#m,Fmaj7,C,Bm,Dsus4,Dsus2,Esus4,Am,F#m7b5,Fmaj7,Am,G,D,E,Am,F#m7b5,Fmaj7,Am,G,D,Dsus4,D,Dsus2,D,Esus4,E,Am,F#m7b5,Fmaj7,Am,G,C,E,A,C#m,F#m,C#m,Bm,E,Esus4,E,A,C#m,F#m,C#m,Bm,E,Esus4,E,Am,F#m7b5,Fmaj7,Am,G,D,Dsus4,D,Dsus2,D,Esus4,E,Am,F#m7b5,Fmaj7,Am,G,C,E,Am,F#m7b5,Fmaj7,Am,G,D,E,Am,F#m7b5,Fmaj7,Am,G,C,E,A,C#m,F#m,C#m,Bm,E,Esus4,E,A,C#m,F#m,C#m,Bm,E,Esus4,E,Am,F#m7b5,Fmaj7,Am,G,D,Dsus4,D,Dsus2,D,Esus4,E,Am,F#m7b5,Fmaj7,Am,G,C,E,Am,F#m7b5,Fmaj7,Am,G,D,E,Am,F#m7b5,Fmaj7,Am,G,C,E"
17450,Yesterday,The Beatles,F,0,"F,Em7,A7,Dm,Bb,C7,F,Dm,G7,Bb,F,F,F,Em7,A7,Dm,Bb,C7,F,Dm,G7,Bb,F,F,Em7,A7,Dm,Bb,Gm,C,F,Em7,A7,Dm,Bb,Gm,C,F,F,Em7,A7,Dm,Bb,C7,F,Dm,G7,Bb,F,F,Em7,A7,Dm,Bb,Gm,C,F,Em7,A7,Dm,Bb,Gm,C,F,F,Em7,A7,Dm,Bb,C7,F,Dm,G7,Bb,F,F,Dm,G7,Bb,F,F"
17511,Always,Bon Jovi,,0,"E,A,C#m,B,A,C#m,B,A,C#m,B,C#m,B,A,B,A,B,C#m,C#m,B,A,B,A,B,E,B,A,C#m,B,E,B,A,C#m,B,E,B,A,B,A,B,C#m,C#m,B,A,C#m,B,C#m,B,A,B,A,B,C#m,C#m,B,A,B,A,B,E,B,A,C#m,B,E,B,A,C#m,B,D,G,A,D,G,A,Bm,A,G,A,E,B,A,C#m,B,E,B,A,B,A,B,A,A,B,A,B,E,B,A,C#m,B,E,B,A,C#m,B,E,B,A,B,A,B,E"
17651,I Want It That Way,Backstreet Boys,F#m,2,"D,Em,C,G,E,A,Em7,Am,Dsus4,F#m,Dsus2,Em,D,G,Em,C,G,Em,C,G,Em,C,G,Em,D,G,C,D,Em,C,D,Em,C,D,G,Em,D,G,Em,C,G,Em,C,G,Em,C,G,Em,D,G,C,D,Em,C,D,Em,C,D,G,Em,Bsus4,B,Em,Gm,C,Am,D,Em,Gm,C,Dsus4,D,Dsus2,E,F#m,Dsus2,E,F#m,Dsus2,E,A,F#m,E,A,Dsus2,E,F#m,Dsus2,E,F#m,Dsus2,E,A,F#m,E,A,Dsus2,E,F#m,Dsus2,E,F#m,Dsus2,E,A,F#m,E,A"
17665,I Want It That Way,Backstreet Boys,,0,"F#m,D,A,F#m,D,A,F#m,D,A,F#m,D,A,F#m,D,A,F#m,E,A,F#m,D,A,F#m,D,A,F#m,D,A,F#m,E,A,D,E,F#m,D,E,F#m,D,E,A,F#m,E,A,F#m,D,A,F#m,D,A,F#m,D,A,F#m,E,A,D,E,F#m,D,E,F#m,D,E,A,F#m,C#,F#m,A,D,E,F#m,A,D,E,E,F#,G#m,E,F#,G#m,E,F#,B,G#m,F#,B,E,F#,G#m,E,F#,G#m,E,F#,B,G#m,F#,B,E,F#,G#m,E,F#,G#m,E,F#,B,G#m,F#,B,G#m,F#,B"
18587,Everything I Do I Do It For You,Bryan Adams,Ebm,1,"C,G,F,G,C,G,F,G,C,G,F,C,G,Dm,C,Dm,C,Dm,C,G,C,C,G,F,G,C,G,F,C,G,Dm,C,Dm,C,Dm,C,G,C,Bb,Eb,Bb,F,C,G,D,G,F,C,F,C,Dm,G,Dm,G,F,C,G,F,Fm,C,G,F,G,C"
18688,House Of The Rising Sun,The Animals,Am,0,"Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E7,Am,C,D,F7,Am,E7,Am,Dm,Am,Dm,Am,Dm,Am,Dm,Am,Dm,Am"
18953,Back In Black,AC/DC,E,0,"E,D,A/C#,E,D,A/C#,E,D,A/C#,E,D,A/C#,E,D,A/C#,A,E,B,A,B,A,E,B,A,B,G,D,A,G,A,G,D,A,G,A,A,E,B,A,B,A,E,B,A,B,G,D,E,D,A/C#,E,D,A/C#,E,D,A/C#,E,D,A/C#,A,E,B,A,B,A,E,B,A,B,G,D,A,G,A,G,D,A,G,A,A,E,B,A,B,A,E,B,A,B,G,D,E,D,A/C#,A,E,B,A,B,A,E,B,A,B,G,D,A,G,A,G,D,A,G,A,A,E,B,A,B,A,E,B,A,B,G,D,A,E,B,A,B,A,A,E,B,A,B,A,A,E,B,A,B,A,A,E,B,A,B,G,D,A,G,A,G,D,A,G,A,A,E,B,A,B,A,A,E,B,A,B,A,A,E,B,A,B,A,E,B,A,B,G,D,A,G,A,G,D,A,G,A,A,E,B,A,B,A,E,B,A,B,G,D,C,B,E,D,A/C#"
20606,Heaven,Bryan Adams,C,0,"C,Am,F,G,Am,G,Dm,Am,Bb,G,C,Am,G,Dm,Am,Bb,G,F,G,Am,C,F,F,G,Am,G,F,G,Am,C,F,F,G,Am,G,Am,G,Dm,Am,Bb,G,C,Am,G,Dm,Am,Bb,G,F,G,Am,C,F,F,G,Am,G,F,G,Am,C,F,F,G,Am,G,Dm,F,F,G,Am,C,Dm,F,C,Gsus4,G,F,G,Am,C,F,F,G,Am,G,F,G,Am,C,F,F,G,Am,G,F,G,Am,C,F,F,G,Am,G,F,G,Am,C,F,F,G,Am,G"
25442,More Than A Feeling,Boston,G,0,"E,A,D,G,B,Dsus4,D,C,G,Dsus4,D,C,G,Am,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Eb,Em7,Asus4,A,A2,A,G,D/F#,Em,D,G,D/F#,Em,D,Dsus4,D,C,G,Dsus4,D,C,G,Am,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Eb,Em7,Asus4,A,Bm,G,D/F#,Asus4,A,Dsus4,D,C,G,Dsus4,D,C,G,Dsus4,Cadd9,Cadd9,D,D,Cadd9,Cadd9,D,D,Cadd9,Cadd9,D,D,Cadd9,Cadd9,D,Cadd9,Am,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,D,G,D/F#,A,D,G,D/F#,A,D,G,Bm,A/C#,D,Bm,Em,A,G,G,D/F#,G,D"
26891,One Last Breath,Creed,,0,"D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,F#,Bm,G,D,F#,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,F#,Bm,G,D,F#,Bm,G,D,F#,Bm,G,D,F#,Bm,G,Bm,G,Bm,G,Em,G,D,A,Bm,G,Em,G,D,A,Bm,G,D,F#,Bm,G,D,F#,Bm,G,D,F#,Bm,G,D,F#,Bm,G,D,F#,Bm,G,D,A,Bm,G,D"
26898,Ill Be,Edwin McCain,,0,"B,Esus2,B,Esus2,B,Esus2,B,F#/A#,E/G#,B,Esus2,B,F#/A#,E/G#,B,F#/A#,E/G#,F#/A#,B,F#/A#,E/G#,F#,B,F#/A#,E/G#,F#/A#,B,F#/A#,E/G#,F#,B,Esus2,B,F#/A#,E/G#,B,Esus2,B,F#/A#,E/G#,B,Esus2,B,F#/A#,E/G#,B,Esus2,B,F#/A#,E/G#,B,Esus2,B,F#/A#,E/G#,B,F#/A#,E/G#,F#/A#,B,F#/A#,E/G#,F#,B,F#/A#,E/G#,F#/A#,B,F#/A#,E/G#,F#,B,Esus2,B,F#/A#,E/G#,B,Esus2,B,F#/A#,E/G#,B,G#m7,F#,E,G#m7,F#,E,A,F#,B,Esus2,B,F#/A#,E/G#,B,Esus,B,F#/A#,E/G#,B,Esus2,B,F#/A#,E/G#,B,Esus2,B,F#/A#,E/G#,B,Esus2,B,F#/A#,E/G#,B,Esus2,B,F#/A#,E/G#"
26900,Im Gonna Be 500 Miles,The Proclaimers,E,0,"E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,A,B,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,A,B,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,C#m,F#m,B,E,E,A,B,E,A,B,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,A,B,E"
27240,Closing Time,Semisonic,,0,"G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,Bb,Ab,Eb,Cm,Bb,Ab,Eb,Cm,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G"
27336,Hallelujah,Jeff Buckley,Db,6,"G,Em,G,Em,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,Em,C,Em,C,G,D,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D,C,Em,C,G,D"
27415,Fuck Her Gently,Tenacious D,,0,"D,F#m,Em,A,D,F#m,Em,A,Bm,G,Bm,G,D,A,D,F#m,Em,A,D,F#m,Em,A,Bm,G,D,A,Bm,G,Em,A,D,F#m,Em,A,D,F#m,Em,A,Bm,G,D,A,Bm,G,D,Em,A,C,G,D,Bb7,C,D"
27596,Wonderwall,Oasis,F#m,2,"Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,C,D,Em,C,D,Em,C,D,G,D,Em,D,A7sus4,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,C,D,Em,C,D,Em,C,D,G,D,Em,D,A7sus4,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em"
27793,Redemption Song,Bob Marley,G,0,"G,Em,C,Am,G,Em,C,G,Am,G,Em,C,Am,G,Em,C,D,G,C,D,G,C,D,Em,C,D,G,C,D,G,C,D,G,Em,C,G,Am,G,Em,C,G,Am,G,Em,C,Am,G,Em,C,G,D,G,C,D,G,C,D,Em,C,D,G,C,D,G,C,G,C,D,G,D,G,Em,C,G,Am,G,Em,C,G,D,G,Em,C,G,Am,G,Em,C,D,C,G,Am,G,Em,C,D"
29113,Your Song,Elton John,Eb,1,"D,G,A,F#m,Bm,Em7,Bm/G#,A/C#,D,G,A,G,D,Gmaj7,A,F#m,Bm,Bm/G#,Gmaj7,D,A,F#,Bm,D,Em7,G,A,D,G,A,F#m,Bm,Bm/G#,G,D,A,F#,Bm,D,Em7,G,D,A/C#,Bm,Em7,Gmaj7,A/C#,Bm,Em,G,Bm,Bm/G#,G6,D,Em,G,A,D,G,A,G,D,Gmaj7,A,F#m,Bm,Bm/G#,Gmaj7,D,A,F#,Bm,D,Em7,G,A,D,Gmaj7,A,F#m,Bm,Bm/G#,Gmaj7,D,A,F#,Bm,D,Em7,G,D,A/C#,Bm,Em7,G,A/C#,Bm,Em,G,Bm,Bm/G#,Gmaj7,D,Em,G,A,Bm,Bm/G#,G6,D,Em,G,D,G,A,G,D"
29895,Picture,Kid Rock,,0,"G,C,D,C,G,G,C,D,C,G,Em,G,D,C,G,Em,G,D,C,G,G,C,D,C,G,G,C,D,C,G,Em,G,D,C,G,Em,G,D,C,G,G,C,D,C,G,G,C,D,C,G,G,C,D,C,G,Em,G,D,C,G,Em,G,D,C,G,D,C,G"
32979,Leaving On A Jet Plane,John Denver,G,0,"D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D"
33252,Complicated,Avril Lavigne,Dm,0,"Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,F,Dm,Bb,C,F,Dm,Bb,C,Bb,Dm,Bb,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Gm,Bb,F,F,Dm,Bb,C,F,Dm,Bb,C,Bb,Dm,Bb,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Gm,Bb,F,Dm,Bb,C,F,Dm,Bb,C,Bb,Dm,Bb,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Gm,Bb,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Gm,Bb"
